arm,seed,trait,founderMean,finalMean,delta,finalPatches,finalPopulation,realizedGrazingPressure,highestPlantGeneration
procedural,65,WaterEfficiency,0.5294587562481562,0.5308795616030693,0.0014208053549130684,20,48,0.005898207891732454,15
procedural,65,Nutrition,0.6179328163464864,0.6557972699403762,0.03786445359388979,20,48,0.005898207891732454,15
procedural,65,Defense,0.33468235780795413,0.34337430745363234,0.00869194964567821,20,48,0.005898207891732454,15
procedural,65,Dispersal,0.5407522718111674,0.6114276200532913,0.07067534824212396,20,48,0.005898207891732454,15
procedural,65,MoistureTolerance,0.517707367738088,0.5260152518749237,0.008307884136835697,20,48,0.005898207891732454,15
procedural,65,TemperatureTolerance,0.43831591308116913,0.5361050978302956,0.09778918474912646,20,48,0.005898207891732454,15
procedural,66,Growth,0.506724034746488,0.4613884332634154,-0.045335601483072585,21,48,0.004811521619558334,15
procedural,66,SeedInvestment,0.5466973036527634,0.5172926726795378,-0.029404630973225543,21,48,0.004811521619558334,15
procedural,66,WaterEfficiency,0.47247764468193054,0.3923582959742773,-0.08011934870765325,21,48,0.004811521619558334,15
procedural,66,Nutrition,0.6180316706498464,0.5886871190298171,-0.029344551620029358,21,48,0.004811521619558334,15
procedural,66,Defense,0.30080702900886536,0.28142510177124114,-0.01938192723762422,21,48,0.004811521619558334,15
procedural,66,Dispersal,0.526447723309199,0.5984303752581278,0.07198265194892883,21,48,0.004811521619558334,15
procedural,66,MoistureTolerance,0.5651336510976156,0.47447759338787626,-0.09065605770973933,21,48,0.004811521619558334,15
procedural,66,TemperatureTolerance,0.5550563385089239,0.5024959856555575,-0.052560352853366354,21,48,0.004811521619558334,15
procedural,67,Growth,0.5705729226271311,0.6088910897572836,0.03831816713015246,24,48,0.005131356418132782,14
procedural,67,SeedInvestment,0.49446578820546466,0.5783804828921953,0.08391469468673068,24,48,0.005131356418132782,14
procedural,67,WaterEfficiency,0.5280620704094569,0.6358284937838713,0.10776642337441444,24,48,0.005131356418132782,14
procedural,67,Nutrition,0.649402896563212,0.5159941812356313,-0.1334087153275807,24,48,0.005131356418132782,14
procedural,67,Defense,0.35050177325805026,0.3724978193640709,0.021996046106020628,24,48,0.005131356418132782,14
procedural,67,Dispersal,0.5144672294457754,0.6530580086012682,0.13859077915549278,24,48,0.005131356418132782,14
procedural,67,MoistureTolerance,0.4756856362024943,0.4335603391130765,-0.04212529708941781,24,48,0.005131356418132782,14
procedural,67,TemperatureTolerance,0.54029580950737,0.5088695921003819,-0.031426217406988144,24,48,0.005131356418132782,14
procedural,68,Growth,0.5313707689444224,0.5599252079662523,0.02855443902182997,19,48,0.007434218656271696,13
procedural,68,SeedInvestment,0.4745074063539505,0.5862031735871968,0.11169576723324626,19,48,0.007434218656271696,13
procedural,68,WaterEfficiency,0.5423395931720734,0.40636951907684926,-0.1359700740952241,19,48,0.007434218656271696,13
procedural,68,Nutrition,0.612225870291392,0.6062038117333463,-0.0060220585580457175,19,48,0.007434218656271696,13
procedural,68,Defense,0.2883114715417226,0.2600150020106843,-0.028296469531038315,19,48,0.007434218656271696,13
procedural,68,Dispersal,0.5471719106038412,0.5701857005295,0.023013789925658834,19,48,0.007434218656271696,13
procedural,68,MoistureTolerance,0.4795289436976115,0.5892588370724728,0.10972989337486133,19,48,0.007434218656271696,13
procedural,68,TemperatureTolerance,0.49963997801144916,0.5484989787402906,0.04885900072884147,19,48,0.007434218656271696,13
procedural,69,Growth,0.5140257477760315,0.5678098377856341,0.0537840900096026,22,48,0.005699033848941326,12
procedural,69,SeedInvestment,0.476922149459521,0.563304447314956,0.086382297855435,22,48,0.005699033848941326,12
procedural,69,WaterEfficiency,0.5643975536028544,0.5080815404653549,-0.056316013137499454,22,48,0.005699033848941326,12
procedural,69,Nutrition,0.7143939932187399,0.7355975021015514,0.021203508882811528,22,48,0.005699033848941326,12
procedural,69,Defense,0.2482225721081098,0.25955414738167415,0.011331575273564348,22,48,0.005699033848941326,12
procedural,69,Dispersal,0.526231070359548,0.6192798980257728,0.0930488276662248,22,48,0.005699033848941326,12
procedural,69,MoistureTolerance,0.5063402106364568,0.4476611153645949,-0.058679095271861936,22,48,0.005699033848941326,12
procedural,69,TemperatureTolerance,0.45198796192804974,0.45595026964491064,0.003962307716860902,22,48,0.005699033848941326,12
procedural,70,Growth,0.5406951059897741,0.5175644084811211,-0.023130697508653042,24,48,0.005655862390995026,14
procedural,70,SeedInvestment,0.515027736624082,0.5853440140684446,0.07031627744436264,24,48,0.005655862390995026,14
procedural,70,WaterEfficiency,0.5296117961406708,0.5328321767350038,0.00322038059433305,24,48,0.005655862390995026,14
procedural,70,Nutrition,0.6805720428625742,0.6792285889387131,-0.0013434539238611487,24,48,0.005655862390995026,14
procedural,70,Defense,0.32986708730459213,0.2249620637545983,-0.10490502354999384,24,48,0.005655862390995026,14
procedural,70,Dispersal,0.49313749372959137,0.5835152020057043,0.09037770827611291,24,48,0.005655862390995026,14
procedural,70,MoistureTolerance,0.46647581954797107,0.4202678743749857,-0.046207945172985376,24,48,0.005655862390995026,14
procedural,70,TemperatureTolerance,0.4935421148935954,0.559723565975825,0.06618145108222956,24,48,0.005655862390995026,14
procedural,71,Growth,0.543703243136406,0.5506458178810452,0.006942574744639218,23,48,0.00525527261197567,15
procedural,71,SeedInvestment,0.4294773191213608,0.5380972442419633,0.10861992512060248,23,48,0.00525527261197567,15
procedural,71,WaterEfficiency,0.5366860528786978,0.414870657350706,-0.12181539552799175,23,48,0.00525527261197567,15
procedural,71,Nutrition,0.6286695698897043,0.5948299584181412,-0.033839611471563114,23,48,0.00525527261197567,15
procedural,71,Defense,0.3538489093383153,0.2841245914283006,-0.06972431791001471,23,48,0.00525527261197567,15
procedural,71,Dispersal,0.4511783917744954,0.5146071522132211,0.06342876043872564,23,48,0.00525527261197567,15
procedural,71,MoistureTolerance,0.4834563086430232,0.3767550166534341,-0.10670129198958911,23,48,0.00525527261197567,15
procedural,71,TemperatureTolerance,0.4421921173731486,0.38631079767061316,-0.05588131970253546,23,48,0.00525527261197567,15
procedural,72,Growth,0.5441594620545706,0.5306090027093887,-0.013550459345181842,20,48,0.005345235578715801,13
procedural,72,SeedInvestment,0.5317017187674841,0.6522238463163376,0.1205221275488535,20,48,0.005345235578715801,13
procedural,72,WaterEfficiency,0.5330826242764791,0.5288986086845398,-0.004184015591939372,20,48,0.005345235578715801,13
procedural,72,Nutrition,0.650740385055542,0.6029302567243576,-0.047810128331184365,20,48,0.005345235578715801,13
procedural,72,Defense,0.24630756427844366,0.2625269662588835,0.016219401980439835,20,48,0.005345235578715801,13
procedural,72,Dispersal,0.46467237671216327,0.5562335655093193,0.09156118879715608,20,48,0.005345235578715801,13
procedural,72,MoistureTolerance,0.5046130865812302,0.45577526092529297,-0.048837825655937195,20,48,0.005345235578715801,13
procedural,72,TemperatureTolerance,0.451541543006897,0.379990042001009,-0.07155150100588797,20,48,0.005345235578715801,13
procedural,73,Growth,0.5356865177551905,0.45540899815766706,-0.08027751959752344,23,48,0.006170281674712896,13
procedural,73,SeedInvestment,0.4906596591075261,0.47335126866465027,-0.017308390442875854,23,48,0.006170281674712896,13
procedural,73,WaterEfficiency,0.5409097969532013,0.5017567315827245,-0.0391530653704768,23,48,0.006170281674712896,13
procedural,73,Nutrition,0.6433318555355072,0.6729632901108783,0.029631434575371096,23,48,0.006170281674712896,13
procedural,73,Defense,0.2782162477572759,0.3878937052643817,0.10967745750710584,23,48,0.006170281674712896,13
procedural,73,Dispersal,0.5292547593514124,0.6023038936697919,0.07304913431837945,23,48,0.006170281674712896,13
procedural,73,MoistureTolerance,0.47643570105234784,0.32397969779760943,-0.1524560032547384,23,48,0.006170281674712896,13
procedural,73,TemperatureTolerance,0.4885181834300359,0.4012854170540105,-0.0872327663760254,23,48,0.006170281674712896,13
procedural,74,Growth,0.5471505522727966,0.46158168464899063,-0.085568867623806,20,48,0.008227510377764702,13
procedural,74,SeedInvestment,0.46791039407253265,0.44074598997831343,-0.02716440409421922,20,48,0.008227510377764702,13
procedural,74,WaterEfficiency,0.6039553185304006,0.5839305415749549,-0.02002477695544569,20,48,0.008227510377764702,13
procedural,74,Nutrition,0.6754534741242727,0.4874954715371132,-0.1879580025871595,20,48,0.008227510377764702,13
procedural,74,Defense,0.3444874087969462,0.408332796394825,0.06384538759787878,20,48,0.008227510377764702,13
procedural,74,Dispersal,0.5192447602748871,0.6888243913650512,0.16957963109016416,20,48,0.008227510377764702,13
procedural,74,MoistureTolerance,0.4831239879131317,0.5382357388734818,0.05511175096035004,20,48,0.008227510377764702,13
procedural,74,TemperatureTolerance,0.531867523988088,0.5750641345977783,0.04319661060969027,20,48,0.008227510377764702,13
procedural,75,Growth,0.5315952400366465,0.567397932211558,0.0358026921749115,24,48,0.005787031725049019,15
procedural,75,SeedInvestment,0.4720118393500646,0.5565225084622701,0.08451066911220556,24,48,0.005787031725049019,15
procedural,75,WaterEfficiency,0.4979717582464218,0.48910069713989895,-0.00887106110652286,24,48,0.005787031725049019,15
procedural,75,Nutrition,0.7007593413194021,0.8064544051885605,0.10569506386915839,24,48,0.005787031725049019,15
procedural,75,Defense,0.2962069089214007,0.1682565569256743,-0.12795035199572644,24,48,0.005787031725049019,15
procedural,75,Dispersal,0.5095520168542862,0.6705115077396234,0.16095949088533723,24,48,0.005787031725049019,15
procedural,75,MoistureTolerance,0.4714883615573247,0.5140713080763817,0.042582946519056974,24,48,0.005787031725049019,15
procedural,75,TemperatureTolerance,0.4838663438955943,0.5457570714255174,0.06189072752992314,24,48,0.005787031725049019,15
procedural,76,Growth,0.5501451939344406,0.4419656537827991,-0.1081795401516415,21,48,0.00844112504273653,14
procedural,76,SeedInvestment,0.5279217859109243,0.6186344893205733,0.09071270340964899,21,48,0.00844112504273653,14
procedural,76,WaterEfficiency,0.5059440384308497,0.6092702263877505,0.10332618795690085,21,48,0.00844112504273653,14
procedural,76,Nutrition,0.6186478634675344,0.6226602409567151,0.004012377489180707,21,48,0.00844112504273653,14
procedural,76,Defense,0.27278144160906476,0.33333282598427366,0.060551384375208905,21,48,0.00844112504273653,14
procedural,76,Dispersal,0.4816899498303731,0.556118001540502,0.07442805171012884,21,48,0.00844112504273653,14
procedural,76,MoistureTolerance,0.4764656722545624,0.4878527493703933,0.011387077115830924,21,48,0.00844112504273653,14
procedural,76,TemperatureTolerance,0.46267539262771606,0.5058441048576718,0.043168712229955775,21,48,0.00844112504273653,14
procedural,77,Growth,0.5578154176473618,0.44782999805782153,-0.10998541958954022,23,48,0.0054244473576545715,12
procedural,77,SeedInvestment,0.5012431095043818,0.636890709400177,0.13564759989579522,23,48,0.0054244473576545715,12
procedural,77,WaterEfficiency,0.47221844891707104,0.5229039827118749,0.05068553379480384,23,48,0.0054244473576545715,12
procedural,77,Nutrition,0.6549823184808096,0.6900833171346913,0.03510099865388172,23,48,0.0054244473576545715,12
procedural,77,Defense,0.3059375733137131,0.26694954672585364,-0.03898802658785944,23,48,0.0054244473576545715,12
procedural,77,Dispersal,0.46731123328208923,0.5576398126457048,0.0903285793636156,23,48,0.0054244473576545715,12
procedural,77,MoistureTolerance,0.45740121106306714,0.4898428670738054,0.032441656010738285,23,48,0.0054244473576545715,12
procedural,77,TemperatureTolerance,0.5198127230008444,0.6254663013893625,0.10565357838851819,23,48,0.0054244473576545715,12
procedural,78,Growth,0.5202077825864156,0.7235171767798337,0.2033093941934181,22,48,0.005821291357278824,13
procedural,78,SeedInvestment,0.47487352788448334,0.5647458691488613,0.08987234126437793,22,48,0.005821291357278824,13
procedural,78,WaterEfficiency,0.4892921398083369,0.5190209231593392,0.02972878335100232,22,48,0.005821291357278824,13
procedural,78,Nutrition,0.6249535381793976,0.7131840965964578,0.08823055841706018,22,48,0.005821291357278824,13
procedural,78,Defense,0.3716634114583333,0.3960068930279125,0.024343481569579162,22,48,0.005821291357278824,13
procedural,78,Dispersal,0.5278434803088506,0.6907075833190571,0.16286410301020648,22,48,0.005821291357278824,13
procedural,78,MoistureTolerance,0.5205702980359396,0.4423407830975272,-0.07822951493841235,22,48,0.005821291357278824,13
procedural,78,TemperatureTolerance,0.4382348010937373,0.6134294163097035,0.1751946152159662,22,48,0.005821291357278824,13
procedural,79,Growth,0.5502697279055914,0.5188821243743101,-0.03138760353128123,24,48,0.004502455238252878,14
procedural,79,SeedInvestment,0.4073367267847061,0.3931020013988018,-0.014234725385904312,24,48,0.004502455238252878,14
procedural,79,WaterEfficiency,0.5174730320771536,0.48006727918982506,-0.0374057528873285,24,48,0.004502455238252878,14
procedural,79,Nutrition,0.7100986738999685,0.6937378297249476,-0.016360844175020928,24,48,0.004502455238252878,14
procedural,79,Defense,0.3590882619222005,0.3492504457632701,-0.009837816158930424,24,48,0.004502455238252878,14
procedural,79,Dispersal,0.47518601020177204,0.6898033892114958,0.21461737900972372,24,48,0.004502455238252878,14
procedural,79,MoistureTolerance,0.5544849385817846,0.6036566309630871,0.04917169238130248,24,48,0.004502455238252878,14
procedural,79,TemperatureTolerance,0.5389828036228815,0.5513872069617113,0.01240440333882975,24,48,0.004502455238252878,14
procedural,80,Growth,0.5511590639750162,0.6061684355139733,0.05500937153895702,20,48,0.005681048147380352,16
procedural,80,SeedInvestment,0.5305988440910975,0.51957927942276,-0.011019564668337423,20,48,0.005681048147380352,16
procedural,80,WaterEfficiency,0.5008512089649836,0.5317330956459045,0.030881886680920956,20,48,0.005681048147380352,16
procedural,80,Nutrition,0.6251480082670847,0.6084188312292099,-0.0167291770378748,20,48,0.005681048147380352,16
procedural,80,Defense,0.25927723944187164,0.28878005146980285,0.029502812027931202,20,48,0.005681048147380352,16
procedural,80,Dispersal,0.531763975818952,0.6474536716938019,0.1156896958748499,20,48,0.005681048147380352,16
procedural,80,MoistureTolerance,0.466783066590627,0.4263182431459427,-0.04046482344468433,20,48,0.005681048147380352,16
procedural,80,TemperatureTolerance,0.4710145244995753,0.3231956847012043,-0.14781883979837102,20,48,0.005681048147380352,16
procedural,81,Growth,0.5349984467029572,0.5208647705259777,-0.01413367617697947,21,47,0.005323032848536968,13
procedural,81,SeedInvestment,0.528004507223765,0.528291465271087,0.000286958047321928,21,47,0.005323032848536968,13
procedural,81,WaterEfficiency,0.6093783577283224,0.5898262858390808,-0.019552071889241573,21,47,0.005323032848536968,13
procedural,81,Nutrition,0.6778306663036346,0.6046439636321295,-0.07318670267150518,21,47,0.005323032848536968,13
procedural,81,Defense,0.3814974824587504,0.28391349705911817,-0.09758398539963226,21,47,0.005323032848536968,13
procedural,81,Dispersal,0.42900343239307404,0.497256501799538,0.06825306940646397,21,47,0.005323032848536968,13
procedural,81,MoistureTolerance,0.4695237725973129,0.5052937964598337,0.03577002386252082,21,47,0.005323032848536968,13
procedural,81,TemperatureTolerance,0.5647681703170141,0.6538486367180234,0.0890804664010093,21,47,0.005323032848536968,13
procedural,82,Growth,0.5029533952474594,0.4957074360413985,-0.007245959206060915,22,48,0.007936568930745125,13
procedural,82,SeedInvestment,0.49789562324682873,0.561078816652298,0.06318319340546924,22,48,0.007936568930745125,13
procedural,82,WaterEfficiency,0.5068919112284979,0.48056200553070416,-0.0263299056977937,22,48,0.007936568930745125,13
procedural,82,Nutrition,0.5950915912787119,0.4670813029462641,-0.12801028833244782,22,48,0.007936568930745125,13
procedural,82,Defense,0.2662227253119151,0.44389337368986825,0.17767064837795316,22,48,0.007936568930745125,13
procedural,82,Dispersal,0.5522372374931971,0.6420613554390994,0.08982411794590228,22,48,0.007936568930745125,13
procedural,82,MoistureTolerance,0.4926777084668477,0.45399461551146075,-0.038683092955386966,22,48,0.007936568930745125,13
procedural,82,TemperatureTolerance,0.507788414756457,0.6374855745922435,0.12969715983578656,22,48,0.007936568930745125,13
procedural,83,Growth,0.5063656071821848,0.4897261438044635,-0.01663946337772132,22,48,0.005091949366033077,15
procedural,83,SeedInvestment,0.4830486923456192,0.465577786619013,-0.0174709057266062,22,48,0.005091949366033077,15
procedural,83,WaterEfficiency,0.43686628838380176,0.4822574406862259,0.04539115230242413,22,48,0.005091949366033077,15
procedural,83,Nutrition,0.6830010215441386,0.4933250858025117,-0.18967593574162683,22,48,0.005091949366033077,15
procedural,83,Defense,0.32037439197301865,0.2659315890209241,-0.05444280295209453,22,48,0.005091949366033077,15
procedural,83,Dispersal,0.5216483672459921,0.6917676139961589,0.17011924675016687,22,48,0.005091949366033077,15
procedural,83,MoistureTolerance,0.529429684082667,0.48341257057406684,-0.04601711350860016,22,48,0.005091949366033077,15
procedural,83,TemperatureTolerance,0.4754347503185272,0.407120250842788,-0.0683144994757392,22,48,0.005091949366033077,15
procedural,84,Growth,0.46638061106204987,0.48626488040794025,0.019884269345890382,22,48,0.006344811525195837,18
procedural,84,SeedInvestment,0.5643097559611002,0.7086095918308605,0.14429983586976025,22,48,0.006344811525195837,18
procedural,84,WaterEfficiency,0.5141513695319494,0.45725472271442413,-0.056896646817525265,22,48,0.006344811525195837,18
procedural,84,Nutrition,0.6682614187399546,0.6167833561247046,-0.05147806261525001,22,48,0.006344811525195837,18
procedural,84,Defense,0.27298547079165775,0.217679319225929,-0.05530615156572874,22,48,0.006344811525195837,18
procedural,84,Dispersal,0.47183466454346973,0.6197520453821529,0.14791738083868317,22,48,0.006344811525195837,18
procedural,84,MoistureTolerance,0.48935707410176593,0.452552703293887,-0.036804370807878906,22,48,0.006344811525195837,18
procedural,84,TemperatureTolerance,0.5122799724340439,0.5694728954271837,0.05719292299313983,22,48,0.006344811525195837,18
procedural,85,Growth,0.5714736233154932,0.44556445876757306,-0.12590916454792017,24,48,0.004946428816765547,15
procedural,85,SeedInvestment,0.46123834947745007,0.4103945568203926,-0.05084379265705746,24,48,0.004946428816765547,15
procedural,85,WaterEfficiency,0.48111768066883087,0.41101036344965297,-0.0701073172191779,24,48,0.004946428816765547,15
procedural,85,Nutrition,0.6277061601479849,0.6436819918453693,0.01597583169738448,24,48,0.004946428816765547,15
procedural,85,Defense,0.3078991050521533,0.3341754724582036,0.026276367406050327,24,48,0.004946428816765547,15
procedural,85,Dispersal,0.5004994173844656,0.8300736298163732,0.32957421243190765,24,48,0.004946428816765547,15
procedural,85,MoistureTolerance,0.47839902838071185,0.4576382152736187,-0.020760813107093157,24,48,0.004946428816765547,15
procedural,85,TemperatureTolerance,0.5430367638667425,0.673713023463885,0.13067625959714246,24,48,0.004946428816765547,15
procedural,86,Growth,0.5523465971151987,0.4549098586042722,-0.09743673851092655,24,48,0.0053382799960672855,13
procedural,86,SeedInvestment,0.5335082759459814,0.6836139261722565,0.1501056502262751,24,48,0.0053382799960672855,13
procedural,86,WaterEfficiency,0.5225453426440557,0.5906410366296768,0.0680956939856211,24,48,0.0053382799960672855,13
procedural,86,Nutrition,0.6603357891241709,0.5876903856794039,-0.072645403444767,24,48,0.0053382799960672855,13
procedural,86,Defense,0.2709297314286232,0.36716999548176926,0.09624026405314606,24,48,0.0053382799960672855,13
procedural,86,Dispersal,0.4711123655239741,0.5236641628046831,0.05255179728070897,24,48,0.0053382799960672855,13
procedural,86,MoistureTolerance,0.5066044181585312,0.7187686488032341,0.2121642306447029,24,48,0.0053382799960672855,13
procedural,86,TemperatureTolerance,0.49998930593331653,0.48050709441304207,-0.01948221152027446,24,48,0.0053382799960672855,13
procedural,87,Growth,0.5926133791605631,0.6299520879983902,0.037338708837827084,20,48,0.005461220163851976,16
procedural,87,SeedInvestment,0.5386956532796224,0.6089956656098365,0.0703000123302141,20,48,0.005461220163851976,16
procedural,87,WaterEfficiency,0.5079873452583948,0.46753299981355667,-0.04045434544483817,20,48,0.005461220163851976,16
procedural,87,Nutrition,0.6914909482002258,0.6773402780294419,-0.014150670170783974,20,48,0.005461220163851976,16
procedural,87,Defense,0.2904784729083379,0.33301364108920095,0.04253516818086306,20,48,0.005461220163851976,16
procedural,87,Dispersal,0.52719447016716,0.5746541738510131,0.047459703683853105,20,48,0.005461220163851976,16
procedural,87,MoistureTolerance,0.45449404915173847,0.44307131618261336,-0.011422732969125104,20,48,0.005461220163851976,16
procedural,87,TemperatureTolerance,0.5156636784474055,0.5546618863940239,0.03899820794661846,20,48,0.005461220163851976,16
procedural,88,Growth,0.5482875605424246,0.6793725304305553,0.1310849698881308,24,48,0.004678840283304453,18
procedural,88,SeedInvestment,0.43223145604133606,0.4444145957628886,0.01218313972155255,24,48,0.004678840283304453,18
procedural,88,WaterEfficiency,0.46424706776936847,0.4529055245220661,-0.011341543247302355,24,48,0.004678840283304453,18
procedural,88,Nutrition,0.6821357309818268,0.70587191482385,0.02373618384202325,24,48,0.004678840283304453,18
procedural,88,Defense,0.27700916429360706,0.22305938880890608,-0.05394977548470098,24,48,0.004678840283304453,18
procedural,88,Dispersal,0.48463446895281476,0.6378211478392283,0.15318667888641352,24,48,0.004678840283304453,18
procedural,88,MoistureTolerance,0.5104758044083914,0.6336196660995483,0.12314386169115699,24,48,0.004678840283304453,18
procedural,88,TemperatureTolerance,0.39298853278160095,0.34278468911846477,-0.05020384366313618,24,48,0.004678840283304453,18
procedural,89,Growth,0.5329429556926092,0.4893550236116756,-0.04358793208093359,22,48,0.0051758489571511745,16
procedural,89,SeedInvestment,0.4473542471726735,0.4330079081383618,-0.014346339034311706,22,48,0.0051758489571511745,16
procedural,89,WaterEfficiency,0.4687825342019399,0.4683420658111572,-0.00044046839078265565,22,48,0.0051758489571511745,16
procedural,89,Nutrition,0.6992018818855286,0.7616641440174796,0.06246226213195105,22,48,0.0051758489571511745,16
procedural,89,Defense,0.325570248067379,0.1828167662024498,-0.1427534818649292,22,48,0.0051758489571511745,16
procedural,89,Dispersal,0.49848168591658276,0.6236558597196232,0.12517417380304047,22,48,0.0051758489571511745,16
procedural,89,MoistureTolerance,0.517981747786204,0.49130753630941565,-0.026674211476788334,22,48,0.0051758489571511745,16
procedural,89,TemperatureTolerance,0.48273877302805585,0.6444028182463213,0.16166404521826544,22,48,0.0051758489571511745,16
procedural,90,Growth,0.5807460248470306,0.7381123006343842,0.15736627578735352,24,48,0.004780774004757404,19
procedural,90,SeedInvestment,0.5256326347589493,0.5719614401459694,0.04632880538702011,24,48,0.004780774004757404,19
procedural,90,WaterEfficiency,0.5469462225834528,0.3443337883800268,-0.202612434203426,24,48,0.004780774004757404,19
procedural,90,Nutrition,0.646759957075119,0.7348432789246241,0.08808332184950507,24,48,0.004780774004757404,19
procedural,90,Defense,0.34345121184984845,0.4296086020767689,0.08615739022692043,24,48,0.004780774004757404,19
procedural,90,Dispersal,0.5188370198011398,0.7472113395730654,0.22837431977192557,24,48,0.004780774004757404,19
procedural,90,MoistureTolerance,0.49214846392472583,0.5134899367888769,0.021341472864151056,24,48,0.004780774004757404,19
procedural,90,TemperatureTolerance,0.5184042602777481,0.5079034070173899,-0.010500853260358212,24,48,0.004780774004757404,19
procedural,91,Growth,0.4955110251903534,0.4578651736179988,-0.037645851572354616,18,48,0.006131129804998636,12
procedural,91,SeedInvestment,0.48517902195453644,0.48204271329773796,-0.003136308656798481,18,48,0.006131129804998636,12
procedural,91,WaterEfficiency,0.5116855998833975,0.46927622788482243,-0.04240937199857503,18,48,0.006131129804998636,12
procedural,91,Nutrition,0.6862545410792033,0.7225813799434238,0.0363268388642205,18,48,0.006131129804998636,12
procedural,91,Defense,0.3336127797762553,0.34644173582394916,0.012828956047693851,18,48,0.006131129804998636,12
procedural,91,Dispersal,0.5022699882586797,0.4078506711456511,-0.09441931711302864,18,48,0.006131129804998636,12
procedural,91,MoistureTolerance,0.5388123591740926,0.6233049862914615,0.08449262711736882,18,48,0.006131129804998636,12
procedural,91,TemperatureTolerance,0.4258810778458913,0.3953227053085963,-0.030558372537294987,18,48,0.006131129804998636,12
procedural,92,Growth,0.5356875658035278,0.5306885161183097,-0.004999049685218138,22,47,0.005540589336305857,15
procedural,92,SeedInvestment,0.5580691446860632,0.6662590178576383,0.10818987317157513,22,47,0.005540589336305857,15
procedural,92,WaterEfficiency,0.5591830760240555,0.6643571514974941,0.1051740754734386,22,47,0.005540589336305857,15
procedural,92,Nutrition,0.62198406457901,0.5582969297062267,-0.06368713487278332,22,47,0.005540589336305857,15
procedural,92,Defense,0.33697840571403503,0.19030542265285144,-0.1466729830611836,22,47,0.005540589336305857,15
procedural,92,Dispersal,0.4778341402610143,0.6568994874303992,0.17906534716938488,22,47,0.005540589336305857,15
procedural,92,MoistureTolerance,0.5359687805175781,0.419043704867363,-0.11692507565021515,22,47,0.005540589336305857,15
procedural,92,TemperatureTolerance,0.5213601142168045,0.46246550570834766,-0.05889460850845685,22,47,0.005540589336305857,15
procedural,93,Growth,0.5386133790016174,0.5107727646827698,-0.027840614318847656,23,48,0.007457205560058355,13
procedural,93,SeedInvestment,0.5639695823192596,0.4684678160625955,-0.09550176625666412,23,48,0.007457205560058355,13
procedural,93,WaterEfficiency,0.5435408850510915,0.47892656663189764,-0.0646143184191939,23,48,0.007457205560058355,13
procedural,93,Nutrition,0.6794058481852213,0.6487486725268157,-0.030657175658405644,23,48,0.007457205560058355,13
procedural,93,Defense,0.24831879138946533,0.33928667851116345,0.09096788712169812,23,48,0.007457205560058355,13
procedural,93,Dispersal,0.5032068192958832,0.4701438792373823,-0.033062940058500856,23,48,0.007457205560058355,13
procedural,93,MoistureTolerance,0.49559351801872253,0.4101531103901241,-0.08544040762859845,23,48,0.007457205560058355,13
procedural,93,TemperatureTolerance,0.5126556952794393,0.46407263304876245,-0.04858306223067688,23,48,0.007457205560058355,13
procedural,94,Growth,0.6071135103702545,0.5350610834100972,-0.07205242696015735,23,48,0.005351325962692499,14
procedural,94,SeedInvestment,0.5114940206209818,0.6574275597282078,0.14593353910722595,23,48,0.005351325962692499,14
procedural,94,WaterEfficiency,0.5001505762338638,0.5392898774665335,0.03913930123266962,23,48,0.005351325962692499,14
procedural,94,Nutrition,0.6557868619759878,0.7360203110653422,0.08023344908935437,23,48,0.005351325962692499,14
procedural,94,Defense,0.30965106437603634,0.3079884091149206,-0.001662655261115753,23,48,0.005351325962692499,14
procedural,94,Dispersal,0.45980729162693024,0.6211669717146002,0.16135968008767,23,48,0.005351325962692499,14
procedural,94,MoistureTolerance,0.4654829998811086,0.3955106216928233,-0.06997237818828528,23,48,0.005351325962692499,14
procedural,94,TemperatureTolerance,0.4447500507036845,0.395699939650038,-0.049050111053646483,23,48,0.005351325962692499,14
procedural,95,Growth,0.5466571748256683,0.583611324429512,0.03695414960384369,22,48,0.0048367902636528015,13
procedural,95,SeedInvestment,0.4699275493621826,0.47291662476279517,0.002989075400612551,22,48,0.0048367902636528015,13
procedural,95,WaterEfficiency,0.4746153950691223,0.46848769892345776,-0.006127696145664552,22,48,0.0048367902636528015,13
procedural,95,Nutrition,0.7062825361887614,0.6613618406382474,-0.04492069555051392,22,48,0.0048367902636528015,13
procedural,95,Defense,0.28528347114721936,0.16937453773888675,-0.11590893340833261,22,48,0.0048367902636528015,13
procedural,95,Dispersal,0.45837785800298053,0.6466968479481611,0.18831898994518054,22,48,0.0048367902636528015,13
procedural,95,MoistureTolerance,0.5085254013538361,0.5062090998346155,-0.002316301519220576,22,48,0.0048367902636528015,13
procedural,95,TemperatureTolerance,0.4729057202736537,0.4354959164153446,-0.03740980385830911,22,48,0.0048367902636528015,13
procedural,96,Growth,0.5837955921888351,0.7268712595105171,0.14307566732168198,24,48,0.005380009766668081,17
procedural,96,SeedInvestment,0.5672928889592489,0.6149184852838516,0.047625596324602726,24,48,0.005380009766668081,17
procedural,96,WaterEfficiency,0.517818902929624,0.42845742776989937,-0.08936147515972459,24,48,0.005380009766668081,17
procedural,96,Nutrition,0.6978294452031454,0.6023728971680006,-0.0954565480351448,24,48,0.005380009766668081,17
procedural,96,Defense,0.35240742564201355,0.30397874551514786,-0.048428680126865686,24,48,0.005380009766668081,17
